"TWII.Open","TWII.High","TWII.Low","TWII.Close","TWII.Volume","TWII.Adjusted","Date"
8287.629883,8312.320313,8279.509766,8295.879883,2058100,8295.847656,"2013-11-27"
8320.650391,8377.80957,8320.650391,8362.429688,2379200,8362.397461,"2013-11-28"
8374.139648,8414.790039,8365.320313,8406.830078,2180600,8406.797852,"2013-11-29"
8429.240234,8437.129883,8391.820313,8414.610352,1737900,8414.578125,"2013-12-02"
8407.740234,8418.230469,8390.730469,8392.549805,1925000,8392.517578,"2013-12-03"
8379.44043,8435.230469,8375.790039,8418,2133000,8417.967773,"2013-12-04"
8430.530273,8437.599609,8362.389648,8375.540039,1962700,8375.507813,"2013-12-05"
8372.610352,8410.19043,8361.990234,8367.719727,1851000,8367.6875,"2013-12-06"
8439.759766,8477.870117,8433.80957,8444.620117,2056400,8444.587891,"2013-12-09"
8451.80957,8459.490234,8421.589844,8443.389648,1839200,8443.357422,"2013-12-10"
8450.959961,8501.769531,8413.519531,8433.769531,2122800,8433.737305,"2013-12-11"
8405.620117,8406.929688,8361.330078,8361.330078,1620900,8361.297852,"2013-12-12"
8355.009766,8391.820313,8346.830078,8376.94043,1787700,8376.908203,"2013-12-13"
8368.830078,8374.209961,8313.870117,8313.870117,1717500,8313.837891,"2013-12-16"
8351.980469,8384.259766,8351.980469,8352.929688,1800100,8352.897461,"2013-12-17"
8361.75,8375.519531,8333.30957,8349.040039,1814900,8349.007813,"2013-12-18"
8400.389648,8426.080078,8378.780273,8407.400391,2037300,8407.368164,"2013-12-19"
8400.209961,8439.370117,8392.379883,8408.530273,2007200,8408.498047,"2013-12-20"
8441.160156,8477.469727,8441.160156,8456.459961,2120800,8456.427734,"2013-12-23"
8473.019531,8478.089844,8450.490234,8450.490234,1701500,8450.458008,"2013-12-24"
8461.490234,8484.049805,8457.870117,8467.759766,1725200,8467.727539,"2013-12-25"
8467.730469,8492.709961,8465.849609,8485.889648,1618300,8485.857422,"2013-12-26"
8490.730469,8543.5,8488.44043,8535.040039,1975600,8535.007813,"2013-12-27"
8552.129883,8623.429688,8552.129883,8623.429688,2361800,8623.397461,"2013-12-30"
8636.5,8647.240234,8593.75,8611.509766,2324300,8611.477539,"2013-12-31"
8618.599609,8632.80957,8587.540039,8612.540039,2537600,8612.507813,"2014-01-02"
8584.740234,8584.740234,8537.860352,8546.540039,2539700,8546.507813,"2014-01-03"
8553,8568.240234,8488.639648,8500.009766,2640100,8499.977539,"2014-01-06"
8515.360352,8547.19043,8512.299805,8512.299805,2598900,8512.267578,"2014-01-07"
8548.610352,8587.080078,8548.610352,8556.009766,3206300,8555.977539,"2014-01-08"
8555.799805,8569.110352,8506.019531,8514.679688,3819600,8514.647461,"2014-01-09"
8559.179688,8559.179688,8521.5,8529.349609,2730100,8529.317383,"2014-01-10"
8587.490234,8607.230469,8558.959961,8566.200195,2662700,8566.167969,"2014-01-13"
8545.459961,8568.30957,8523.459961,8548.139648,2289900,8548.107422,"2014-01-14"
8567.80957,8619.55957,8567.80957,8602.549805,2869000,8602.517578,"2014-01-15"
8653.540039,8668.950195,8610.240234,8612.110352,2832700,8612.078125,"2014-01-16"
8628.490234,8628.860352,8580.490234,8596,2288800,8595.967773,"2014-01-17"
8595.589844,8636.209961,8584.5,8621.55957,2277900,8621.527344,"2014-01-20"
8639.709961,8650.139648,8599.900391,8599.900391,2478200,8599.868164,"2014-01-21"
8598.980469,8633.570313,8596.990234,8625.299805,2141700,8625.267578,"2014-01-22"
8644.55957,8647.870117,8595.099609,8595.099609,2056700,8595.067383,"2014-01-23"
8581.490234,8608.639648,8577.139648,8598.30957,1936800,8598.277344,"2014-01-24"
8519.480469,8519.480469,8442.19043,8462.570313,2605100,8462.538086,"2014-01-27"
8290.169922,8313.830078,8230.459961,8264.480469,3156100,8264.448242,"2014-02-05"
8286.160156,8333.55957,8284.769531,8311.009766,2451100,8310.977539,"2014-02-06"
8383.990234,8409.030273,8356.929688,8387.349609,2427200,8387.317383,"2014-02-07"
8416.419922,8447.019531,8391.950195,8391.950195,2048200,8391.917969,"2014-02-10"
8413.860352,8439.330078,8401.540039,8430.55957,1955500,8430.527344,"2014-02-11"
8471.509766,8510.870117,8471.509766,8510.870117,2388700,8510.837891,"2014-02-12"
8506.219727,8511.019531,8467.700195,8467.700195,2100200,8467.667969,"2014-02-13"
8524.540039,8566.990234,8508.240234,8513.679688,2340800,8513.647461,"2014-02-14"
8537.830078,8558.5,8512.599609,8519.549805,1889000,8519.517578,"2014-02-17"
8530.80957,8556.230469,8506.05957,8556.230469,1903400,8556.198242,"2014-02-18"
8565.05957,8577.009766,8543.150391,8577.009766,2203700,8576.977539,"2014-02-19"
8555.269531,8567.5,8513.080078,8524.620117,2399900,8524.587891,"2014-02-20"
8571.290039,8612.080078,8571.290039,8601.860352,2588600,8601.828125,"2014-02-21"
8603.610352,8612.209961,8541.650391,8560.610352,2464800,8560.578125,"2014-02-24"
8581.139648,8598.730469,8564.509766,8575.620117,2395800,8575.587891,"2014-02-25"
8569.040039,8626.679688,8563.870117,8600.860352,2598300,8600.828125,"2014-02-26"
8626.509766,8647.900391,8615.410156,8639.580078,2515200,8639.547852,"2014-02-27"
8627.150391,8628.049805,8545.240234,8601.980469,2549200,8601.948242,"2014-03-03"
8583.580078,8595.589844,8554.540039,8554.540039,2380400,8554.507813,"2014-03-04"
8622.19043,8652.219727,8622.19043,8632.929688,2453300,8632.897461,"2014-03-05"
8660.290039,8719.169922,8660.290039,8713.790039,2719200,8713.757813,"2014-03-06"
8754.740234,8787.620117,8698.599609,8713.959961,3139500,8713.927734,"2014-03-07"
8706.429688,8712.879883,8651.540039,8665.240234,2100000,8665.208008,"2014-03-10"
8694.959961,8716.30957,8684.629883,8702.330078,2194700,8702.297852,"2014-03-11"
8671.400391,8684.730469,8651.990234,8684.730469,2232300,8684.698242,"2014-03-12"
8737.80957,8768.660156,8732.150391,8747.790039,2708000,8747.757813,"2014-03-13"
8697.730469,8709.55957,8677.80957,8687.629883,2247300,8687.597656,"2014-03-14"
8697.259766,8708.400391,8662.490234,8700.099609,2240400,8700.067383,"2014-03-17"
8747.379883,8759.549805,8713.509766,8731.94043,2490300,8731.908203,"2014-03-18"
8745.019531,8749.799805,8682.75,8689.459961,2362300,8689.427734,"2014-03-19"
8638.589844,8638.589844,8580.400391,8597.330078,2381800,8597.297852,"2014-03-20"
8642.820313,8642.820313,8562.570313,8577.169922,2469800,8577.137695,"2014-03-21"
8540.269531,8605.379883,8508.009766,8605.379883,1978400,8605.347656,"2014-03-24"
8589.19043,8689.299805,8589.19043,8689.299805,2018100,8689.267578,"2014-03-25"
8741.030273,8746.709961,8717.790039,8737.269531,2308500,8737.237305,"2014-03-26"
8737.55957,8780.419922,8723.820313,8779.570313,2333300,8779.538086,"2014-03-27"
8779.910156,8812.410156,8751.070313,8774.639648,2284900,8774.607422,"2014-03-28"
8802.929688,8849.280273,8769.969727,8849.280273,2044700,8849.248047,"2014-03-31"
8847.339844,8873.150391,8826.160156,8873.150391,2291600,8873.118164,"2014-04-01"
8906.519531,8922.790039,8883.139648,8905.450195,2439600,8905.416992,"2014-04-02"
8902.94043,8913.740234,8871.160156,8888.540039,2584100,8888.506836,"2014-04-03"
8844.910156,8876.44043,8828.589844,8876.44043,2350400,8876.407227,"2014-04-07"
8878.879883,8899.120117,8860.700195,8888.25,2079300,8888.216797,"2014-04-08"
8912.389648,8936.570313,8912.389648,8930.570313,2341700,8930.537109,"2014-04-09"
8964.339844,8978.519531,8898.299805,8948.099609,2782700,8948.066406,"2014-04-10"
8900.129883,8909.969727,8848.240234,8908.049805,2296800,8908.016602,"2014-04-11"
8897.230469,8899.509766,8852.660156,8857.419922,1785900,8857.387695,"2014-04-14"
8898.650391,8918.94043,8889.44043,8916.709961,2081400,8916.676758,"2014-04-15"
8921.070313,8968.55957,8894.290039,8923.820313,2175300,8923.787109,"2014-04-16"
8942.230469,8962.660156,8921.55957,8944.160156,2287200,8944.126953,"2014-04-17"
8994.769531,9002.700195,8945.55957,8966.660156,1853200,8966.626953,"2014-04-18"
8961.519531,8965.580078,8938.469727,8951.19043,1811600,8951.157227,"2014-04-21"
8956.219727,8989.05957,8955.19043,8974.709961,2187000,8974.676758,"2014-04-22"
9009.589844,9022.280273,8947.860352,8956.919922,2615700,8956.886719,"2014-04-23"
8968.820313,8971.94043,8926.549805,8945.450195,2391300,8945.416992,"2014-04-24"
8945.80957,8951.05957,8749.509766,8774.120117,3379600,8774.087891,"2014-04-25"
8680.139648,8825.929688,8671.650391,8809.709961,2347800,8809.677734,"2014-04-28"
8845.599609,8884.480469,8833.370117,8872.110352,2084300,8872.078125,"2014-04-29"
8885.700195,8890.089844,8791.44043,8791.44043,2414300,8791.408203,"2014-04-30"
8846.860352,8875.900391,8839.919922,8867.320313,2118600,8867.288086,"2014-05-02"
8895.870117,8911.080078,8844.450195,8870.429688,1935700,8870.397461,"2014-05-05"
8888.450195,8927.389648,8853.719727,8912.389648,2300600,8912.356445,"2014-05-06"
8903.719727,8911.030273,8856.980469,8893.219727,2352500,8893.186523,"2014-05-07"
8925.209961,8941.459961,8891.740234,8930.900391,2466100,8930.867188,"2014-05-08"
8943.139648,8945.629883,8878.320313,8889.69043,2428800,8889.657227,"2014-05-09"
8893.719727,8898.30957,8803.429688,8808.610352,2068600,8808.578125,"2014-05-12"
8865.610352,8886.660156,8809.05957,8817.94043,2167800,8817.908203,"2014-05-13"
8842.049805,8875.160156,8812.19043,8875.160156,2097100,8875.126953,"2014-05-14"
8852.919922,8880.650391,8839.44043,8880.650391,1708000,8880.617188,"2014-05-15"
8857.120117,8896.719727,8816.919922,8888.450195,1797600,8888.416992,"2014-05-16"
8901.540039,8912.349609,8877.459961,8899.900391,1798700,8899.867188,"2014-05-19"
8922.080078,8930.790039,8887.790039,8887.790039,1739900,8887.756836,"2014-05-20"
8894.160156,8905.040039,8848.530273,8862.419922,1651800,8862.387695,"2014-05-21"
8899.820313,8969.629883,8899.820313,8969.629883,2030100,8969.59668,"2014-05-22"
8960.790039,9008.219727,8960.790039,9008.219727,2229400,9008.186523,"2014-05-23"
9040.490234,9053.75,9026.769531,9036.120117,2254800,9036.086914,"2014-05-26"
9045.080078,9059.19043,9035.69043,9055.290039,2064100,9055.255859,"2014-05-27"
9072.040039,9125.139648,9069.889648,9121.709961,2500300,9121.675781,"2014-05-28"
9123.459961,9131.660156,9093.570313,9109,2347400,9108.96582,"2014-05-29"
9130.660156,9139.570313,9075.910156,9075.910156,3481800,9075.875977,"2014-05-30"
9106.610352,9128.339844,9070.450195,9123.459961,2367700,9123.425781,"2014-06-03"
9135.009766,9140.549805,9114.179688,9119.959961,2575200,9119.925781,"2014-06-04"
9127.55957,9140.719727,9094.129883,9140.719727,2772700,9140.685547,"2014-06-05"
9167.830078,9174.769531,9122.55957,9134.459961,2858700,9134.425781,"2014-06-06"
9153.929688,9166.580078,9138.929688,9162.740234,2464400,9162.706055,"2014-06-09"
9181.900391,9222.370117,9171.75,9222.370117,2518700,9222.335938,"2014-06-10"
9218.5,9229.799805,9204.759766,9229.799805,2437300,9229.765625,"2014-06-11"
9209.990234,9220.889648,9186.790039,9204.650391,2618000,9204.616211,"2014-06-12"
9192.730469,9207.740234,9171.509766,9196.389648,2357800,9196.355469,"2014-06-13"
9196.230469,9214.19043,9179.55957,9202.929688,2374500,9202.895508,"2014-06-16"
9223.019531,9249.870117,9200.860352,9240.599609,2507800,9240.56543,"2014-06-17"
9257.650391,9316.639648,9204.349609,9279.929688,3014200,9279.895508,"2014-06-18"
9288.69043,9324.400391,9283.379883,9316.80957,2202700,9316.775391,"2014-06-19"
9330.349609,9339.830078,9273.790039,9273.790039,2242200,9273.755859,"2014-06-20"
9293.05957,9302.650391,9225.730469,9228.349609,2702500,9228.31543,"2014-06-23"
9232.349609,9276.240234,9232.349609,9246.200195,1913700,9246.166016,"2014-06-24"
9250.129883,9255.870117,9229.799805,9242.160156,1987600,9242.125977,"2014-06-25"
9273.360352,9320.94043,9271.349609,9320.94043,2767400,9320.90625,"2014-06-26"
9316.889648,9330.950195,9303.570313,9306.830078,2252200,9306.795898,"2014-06-27"
9332.44043,9393.070313,9327.889648,9393.070313,2580300,9393.036133,"2014-06-30"
9393.070313,9463.05957,9374.280273,9441.919922,3004800,9441.885742,"2014-07-01"
9482,9547.049805,9421.870117,9484.959961,4105500,9484.924805,"2014-07-02"
9468.780273,9538.650391,9449.780273,9526.230469,2908200,9526.195313,"2014-07-03"
9525.929688,9550.110352,9482.94043,9510.049805,2889200,9510.014648,"2014-07-04"
9497.269531,9520.200195,9454.669922,9520.200195,2805800,9520.165039,"2014-07-07"
9515.179688,9540.570313,9499.169922,9530.980469,2811300,9530.945313,"2014-07-08"
9510,9522.990234,9478.759766,9489.980469,2679700,9489.945313,"2014-07-09"
9512.889648,9568.75,9512.889648,9565.120117,3202100,9565.083984,"2014-07-10"
9561.709961,9591.269531,9478.070313,9495.839844,3371800,9495.804688,"2014-07-11"
9497.80957,9545.990234,9488.120117,9520.299805,2798700,9520.264648,"2014-07-14"
9558.419922,9593.679688,9547.94043,9569.169922,2960700,9569.133789,"2014-07-15"
9570.330078,9574.129883,9471.650391,9484.730469,3060700,9484.695313,"2014-07-16"
9420.110352,9461.860352,9373.870117,9408.240234,2920100,9408.206055,"2014-07-17"
9335.379883,9421.339844,9335.379883,9400.969727,2324700,9400.935547,"2014-07-18"
9453.780273,9480.139648,9426.299805,9440.969727,2228000,9440.935547,"2014-07-21"
9453.230469,9499.360352,9418.740234,9499.360352,2277700,9499.325195,"2014-07-22"
9453.230469,9499.360352,9418.740234,9499.360352,2277700,9499.325195,"2014-07-23"
9508.259766,9538.070313,9483.519531,9527.540039,2684600,9527.504883,"2014-07-24"
9519.990234,9528.700195,9412.480469,9439.290039,2532200,9439.255859,"2014-07-25"
9415.900391,9460.429688,9385.55957,9420.179688,2509800,9420.145508,"2014-07-28"
9457.799805,9483.75,9357.320313,9391.879883,3528000,9391.845703,"2014-07-29"
9409.620117,9456.030273,9398.820313,9447.019531,2519700,9446.985352,"2014-07-30"
9436.040039,9438.969727,9313.870117,9315.849609,2521900,9315.81543,"2014-07-31"
9223.75,9274.639648,9201.830078,9266.509766,2400600,9266.475586,"2014-08-01"
9280.290039,9330.19043,9258.179688,9330.19043,2281900,9330.15625,"2014-08-04"
9316.820313,9316.820313,9141.44043,9141.44043,2611000,9141.40625,"2014-08-05"
9148.360352,9163.80957,9070.089844,9143.969727,2616100,9143.935547,"2014-08-06"
9162.650391,9172.879883,9108.849609,9131.44043,1910100,9131.40625,"2014-08-07"
9120.200195,9120.200195,9014.889648,9085.959961,2139900,9085.925781,"2014-08-08"
9109.830078,9184.959961,9107.209961,9172.910156,1921900,9172.875977,"2014-08-11"
9188.849609,9198.099609,9146.980469,9163.120117,1930900,9163.085938,"2014-08-12"
9155.019531,9231.660156,9147.139648,9231.30957,2033400,9231.275391,"2014-08-13"
9276.410156,9282.009766,9218.549805,9230.610352,2183500,9230.576172,"2014-08-14"
9243.669922,9243.669922,9172.910156,9206.80957,1924300,9206.775391,"2014-08-15"
9222.730469,9222.730469,9128.660156,9141.30957,1992200,9141.275391,"2014-08-18"
9188.629883,9255.089844,9188.629883,9243.780273,1977100,9243.746094,"2014-08-19"
9278.150391,9294.490234,9249.30957,9288.049805,2122000,9288.015625,"2014-08-20"
9286.820313,9289.019531,9217.969727,9253.379883,2038000,9253.345703,"2014-08-21"
9273.070313,9380.599609,9271.870117,9380.099609,2488700,9380.06543,"2014-08-22"
9393.240234,9409.349609,9369.240234,9390.620117,1912300,9390.585938,"2014-08-25"
9394.280273,9418.769531,9386.490234,9393.959961,1984100,9393.925781,"2014-08-26"
9426.290039,9491.75,9426.290039,9485.589844,2940500,9485.554688,"2014-08-27"
9499.219727,9502.419922,9453.490234,9478.370117,2707500,9478.334961,"2014-08-28"
9459.80957,9470.150391,9425.349609,9436.269531,2271500,9436.235352,"2014-08-29"
9474.410156,9532.660156,9472.959961,9513.05957,2065000,9513.024414,"2014-09-01"
9503.650391,9503.650391,9388.129883,9399.719727,2082900,9399.685547,"2014-09-02"
9434.879883,9455.780273,9396.790039,9450.349609,1948400,9450.31543,"2014-09-03"
9439.759766,9439.759766,9389.290039,9428.889648,1708100,9428.855469,"2014-09-04"
9446.450195,9451.389648,9365.700195,9407.94043,1650700,9407.90625,"2014-09-05"
9452.139648,9465.929688,9426.990234,9434.769531,1868600,9434.735352,"2014-09-09"
9410.620117,9410.620117,9309.049805,9357.610352,1839600,9357.576172,"2014-09-10"
9376.379883,9381.049805,9322.950195,9322.950195,1702100,9322.916016,"2014-09-11"
9324.740234,9333.280273,9223.179688,9223.179688,1793200,9223.145508,"2014-09-12"
9206.410156,9242.230469,9175.610352,9217.459961,1482600,9217.425781,"2014-09-15"
9218.849609,9219.419922,9133.400391,9133.400391,1719500,9133.366211,"2014-09-16"
9171.040039,9252.379883,9159.849609,9195.169922,1884000,9195.135742,"2014-09-17"
9211.799805,9237.879883,9201.910156,9237.030273,1554700,9236.996094,"2014-09-18"
9268.44043,9289.219727,9235.44043,9240.450195,1815800,9240.416016,"2014-09-19"
9220.540039,9220.540039,9106.269531,9134.650391,1780200,9134.616211,"2014-09-22"
9134.290039,9147.209961,9084.900391,9084.900391,1642800,9084.866211,"2014-09-23"
9071.799805,9123.110352,9071.799805,9098.490234,1582000,9098.456055,"2014-09-24"
9126.759766,9149.410156,8982.509766,9011.589844,2039500,9011.556641,"2014-09-25"
8957.55957,9001.980469,8913.509766,8989.820313,1705600,8989.787109,"2014-09-26"
9018.459961,9018.459961,8948.089844,8960.759766,1713100,8960.726563,"2014-09-29"
8954.580078,8998.830078,8860.169922,8966.919922,2295900,8966.886719,"2014-09-30"
8958.870117,9014.259766,8918.959961,8990.259766,1648000,8990.226563,"2014-10-01"
8959.370117,9010.269531,8913.009766,8975.19043,1825200,8975.157227,"2014-10-02"
9010.299805,9113.799805,8998.269531,9106.280273,1873800,9106.246094,"2014-10-03"
9118.280273,9122.540039,9065.339844,9095.139648,1626000,9095.105469,"2014-10-06"
9065.669922,9074.799805,8993.450195,9040.80957,1569500,9040.776367,"2014-10-07"
8989.990234,9038.610352,8955.179688,8955.179688,1558600,8955.146484,"2014-10-08"
9021.30957,9054.669922,8946.160156,8966.44043,1777200,8966.407227,"2014-10-09"
8767.419922,8795.769531,8711.389648,8711.389648,2328700,8711.357422,"2014-10-13"
8691.830078,8768.389648,8684.19043,8768.389648,1735500,8768.357422,"2014-10-14"
8769.389648,8776.910156,8635.410156,8655.509766,2304300,8655.477539,"2014-10-15"
8602.650391,8676.459961,8501.290039,8633.69043,2514700,8633.658203,"2014-10-16"
8688.709961,8699.769531,8512.879883,8512.879883,2655100,8512.847656,"2014-10-17"
8617.080078,8679.849609,8611.169922,8663.139648,1747800,8663.107422,"2014-10-20"
8676.320313,8676.320313,8636.669922,8654.639648,1380900,8654.607422,"2014-10-21"
8744.910156,8775.349609,8729.769531,8748.830078,1911300,8748.797852,"2014-10-22"
8735.379883,8751.669922,8714.879883,8731.070313,1442500,8731.038086,"2014-10-23"
8740.280273,8750.419922,8629.240234,8646.009766,1539700,8645.977539,"2014-10-24"
8671.509766,8689.669922,8607.230469,8627.780273,1503400,8627.748047,"2014-10-27"
8692.519531,8788.280273,8692.519531,8773.549805,1851800,8773.517578,"2014-10-28"
8821.849609,8903.679688,8821.849609,8903.679688,2169000,8903.646484,"2014-10-29"
8890.19043,8892.990234,8842.799805,8888.070313,1969100,8888.037109,"2014-10-30"
8909.339844,8974.759766,8885.209961,8974.759766,2025800,8974.726563,"2014-10-31"
9009.379883,9029.709961,8965.5,9004.860352,2063400,9004.827148,"2014-11-03"
9030.959961,9046.219727,8980.959961,8989.179688,1704900,8989.146484,"2014-11-04"
8997.759766,9013.05957,8941.179688,8962.599609,1633400,8962.566406,"2014-11-05"
8968.790039,8979.969727,8887.360352,8891.019531,1597400,8890.986328,"2014-11-06"
8881.19043,8925.620117,8867.780273,8912.620117,1492600,8912.586914,"2014-11-07"
8937.589844,9062.889648,8937.589844,9049.980469,1844200,9049.947266,"2014-11-10"
9067.540039,9069.44043,9021.540039,9034.139648,1788700,9034.106445,"2014-11-11"
9030.129883,9030.129883,8894.110352,8918.950195,1688500,8918.916992,"2014-11-12"
8947.969727,8980.669922,8927.089844,8980.669922,1337100,8980.636719,"2014-11-13"
8992.400391,8996.379883,8950.230469,8982.879883,1670000,8982.84668,"2014-11-14"
9003.370117,9024,8878.379883,8884.389648,1620300,8884.356445,"2014-11-17"
8916.080078,8944.259766,8828.150391,8859.070313,1875200,8859.038086,"2014-11-18"
8896.160156,8988.639648,8879.290039,8963.240234,1933300,8963.207031,"2014-11-19"
8984.929688,9078.870117,8984.929688,9078.870117,1984700,9078.835938,"2014-11-20"
9104.339844,9111.179688,9071.860352,9091.530273,1711900,9091.496094,"2014-11-21"
9144.419922,9165.709961,9104.540039,9122.330078,1688500,9122.295898,"2014-11-24"
9125.269531,9153.549805,9098.320313,9116.240234,1863300,9116.206055,"2014-11-25"
9125.080078,9146.040039,9112.19043,9122.389648,1572900,9122.355469,"2014-11-26"
9153.490234,9217.730469,9153.490234,9165.30957,1657900,9165.275391,"2014-11-27"
9163.19043,9201.799805,9158.280273,9187.150391,1671500,9187.116211,"2014-11-28"
9038.410156,9164.540039,8998.549805,9117.709961,2000200,9117.675781,"2014-12-01"
9098.360352,9104.839844,9009.69043,9034.790039,2121500,9034.756836,"2014-12-02"
9073.469727,9188.320313,9045.200195,9175.259766,2695800,9175.225586,"2014-12-03"
9212.849609,9251.849609,9195.150391,9225.110352,2423500,9225.076172,"2014-12-04"
9220.25,9240.509766,9192.290039,9206.570313,2074700,9206.536133,"2014-12-05"
9231.240234,9241.629883,9174.509766,9187.290039,2002500,9187.255859,"2014-12-08"
9163.429688,9177.139648,9127.120117,9128.900391,1841800,9128.866211,"2014-12-09"
9115.330078,9140.490234,9015.519531,9032.160156,2150000,9032.126953,"2014-12-10"
9003.839844,9046.400391,8971.530273,9013.070313,1673000,9013.037109,"2014-12-11"
9041.540039,9084.269531,9022.55957,9027.330078,1621300,9027.296875,"2014-12-12"
8987.950195,8997.080078,8943.040039,8985.629883,1671300,8985.59668,"2014-12-15"
8967.820313,9031.070313,8950.910156,8950.910156,1836200,8950.876953,"2014-12-16"
8961.639648,8972.120117,8826.030273,8828.360352,2319700,8828.328125,"2014-12-17"
8912.780273,8946.419922,8876.879883,8878.629883,1975300,8878.59668,"2014-12-18"
8981.849609,9035.769531,8953.169922,8999.519531,2477900,8999.486328,"2014-12-19"
9032.419922,9099.849609,9024.009766,9095,1954900,9094.96582,"2014-12-22"
9123.780273,9138.150391,9093.429688,9097.709961,1867800,9097.675781,"2014-12-23"
9096.480469,9186.179688,9096.480469,9186.179688,2610200,9186.145508,"2014-12-24"
9186.830078,9198.040039,9153.769531,9158.700195,1831400,9158.666016,"2014-12-25"
9171.910156,9214.070313,9158.389648,9214.070313,1649700,9214.036133,"2014-12-26"
9216.429688,9313.330078,9216.429688,9286.280273,2137000,9286.246094,"2014-12-29"
9299.099609,9338.05957,9262.700195,9268.429688,1891600,9268.395508,"2014-12-30"
9260.459961,9307.259766,9252.30957,9307.259766,1578600,9307.225586,"2014-12-31"
9292.30957,9292.30957,9182.019531,9274.110352,2311000,9274.076172,"2015-01-05"
9209.929688,9209.929688,9043.44043,9048.339844,2725800,9048.306641,"2015-01-06"
9051.94043,9108.660156,9050.540039,9080.089844,2384100,9080.055664,"2015-01-07"
9154.030273,9246.620117,9154.030273,9238.030273,2657600,9237.996094,"2015-01-08"
9247.400391,9284.570313,9215.580078,9215.580078,2398800,9215.545898,"2015-01-09"
9198.019531,9229.650391,9178.299805,9178.299805,2205700,9178.265625,"2015-01-12"
9162.769531,9253.820313,9161.709961,9231.799805,2324800,9231.765625,"2015-01-13"
9235.900391,9242.200195,9161.709961,9180.230469,2271500,9180.196289,"2015-01-14"
9197.320313,9219.429688,9149.099609,9165.089844,2210200,9165.055664,"2015-01-15"
9245.769531,9256.860352,9109.459961,9138.290039,2591100,9138.255859,"2015-01-16"
9183.759766,9247.089844,9151.820313,9174.05957,1893500,9174.025391,"2015-01-19"
9188.759766,9259.30957,9177.480469,9251.69043,1795000,9251.65625,"2015-01-20"
9283.790039,9319.709961,9275.679688,9319.709961,2174400,9319.675781,"2015-01-21"
9336.80957,9386.55957,9336.80957,9369.509766,2387200,9369.475586,"2015-01-22"
9422,9471.799805,9422,9470.94043,2647100,9470.905273,"2015-01-23"
9474.55957,9478.530273,9436.469727,9477.669922,1906500,9477.634766,"2015-01-26"
9505.55957,9523.730469,9471.19043,9521.589844,1875400,9521.554688,"2015-01-27"
9503.200195,9515.290039,9471.30957,9510.919922,1784400,9510.884766,"2015-01-28"
9479.360352,9482.129883,9403.75,9426.900391,1849600,9426.866211,"2015-01-29"
9452.849609,9466.650391,9361.910156,9361.910156,2041700,9361.875977,"2015-01-30"
9368.830078,9410.429688,9352.19043,9386.990234,1650800,9386.956055,"2015-02-02"
9394.469727,9460.169922,9394.469727,9448.730469,1649300,9448.696289,"2015-02-03"
9477.519531,9533.879883,9477.519531,9513.919922,2134800,9513.884766,"2015-02-04"
9511.05957,9517.419922,9472.419922,9512.049805,1523200,9512.014648,"2015-02-05"
9521.879883,9521.879883,9448.650391,9456.179688,1533300,9456.144531,"2015-02-06"
9465.120117,9465.120117,9413.179688,9421.5,1425200,9421.46582,"2015-02-09"
9405.589844,9435.070313,9390.129883,9393.700195,1631400,9393.666016,"2015-02-10"
9430.169922,9488.719727,9430.169922,9462.219727,1909200,9462.18457,"2015-02-11"
9496.389648,9500.349609,9447.19043,9496.30957,1563800,9496.274414,"2015-02-12"
9500.040039,9542.089844,9499.969727,9529.509766,1601700,9529.474609,"2015-02-13"
9582.389648,9638.480469,9582.389648,9629.370117,2332200,9629.333984,"2015-02-24"
9655.719727,9699.540039,9653.769531,9699.540039,2209800,9699.50293,"2015-02-25"
9687.480469,9688.070313,9610.589844,9622.099609,2117000,9622.063477,"2015-02-26"
9665.110352,9690.429688,9588.360352,9601.360352,2202800,9601.324219,"2015-03-02"
9628.05957,9642.950195,9571.639648,9605.769531,1882000,9605.733398,"2015-03-03"
9596.240234,9635.179688,9580.780273,9621.730469,1910300,9621.694336,"2015-03-04"
9627.040039,9631.040039,9564.44043,9595.089844,1921600,9595.053711,"2015-03-05"
9587.589844,9645.769531,9574.549805,9645.769531,2120500,9645.733398,"2015-03-06"
9617.040039,9617.040039,9549.759766,9562.980469,1785400,9562.944336,"2015-03-09"
9566.25,9583.780273,9520.330078,9536.530273,2012200,9536.495117,"2015-03-10"
9503.280273,9561.80957,9472.540039,9523.179688,2230500,9523.144531,"2015-03-11"
9537.230469,9608.019531,9530.740234,9596,2358800,9595.963867,"2015-03-12"
9608.44043,9633.509766,9579.349609,9579.349609,1941300,9579.313477,"2015-03-13"
9583.450195,9590.759766,9512.910156,9512.910156,1773200,9512.875,"2015-03-16"
9555.099609,9629.799805,9539.44043,9539.44043,2021100,9539.405273,"2015-03-17"
9563.740234,9653.429688,9561.5,9653.429688,2195500,9653.393555,"2015-03-18"
9668.009766,9745.589844,9668.009766,9736.730469,2389700,9736.693359,"2015-03-19"
9706.349609,9749.69043,9705.320313,9749.69043,2580300,9749.65332,"2015-03-20"
9759.879883,9775.629883,9729.80957,9758.089844,2206800,9758.052734,"2015-03-23"
9759.959961,9768.709961,9701.330078,9731.660156,1945600,9731.623047,"2015-03-24"
9739.25,9743.580078,9653.469727,9667.830078,1966300,9667.793945,"2015-03-25"
9579.629883,9619.120117,9540.030273,9619.120117,2194600,9619.083984,"2015-03-26"
